job_title,company,location,salary,skills
Business Analyst,Amazon,Bangalore,131101,"Python, SQL"
ML Engineer,Wipro,Hyderabad,60165,"Python, SQL"
Data Analyst,Amazon,Delhi,99160,"Python, SQL"
Business Analyst,Wipro,Delhi,121379,"Python, Excel"
Business Analyst,Google,Hyderabad,129020,"Excel, Tableau"
Data Analyst,Infosys,Pune,44983,"SQL, Power BI"
Business Analyst,Accenture,Delhi,109555,"SQL, Power BI"
Business Analyst,Amazon,Mumbai,65966,"Python, Excel"
ML Engineer,Accenture,Hyderabad,142047,"Excel, Tableau"
Data Analyst,TCS,Bangalore,147097,"Python, SQL"
Data Scientist,Infosys,Mumbai,35658,"Excel, Tableau"
Data Analyst,TCS,Hyderabad,68593,"Python, ML"
Business Analyst,Infosys,Hyderabad,69665,"Excel, Tableau"
Data Scientist,Infosys,Hyderabad,123397,"Python, ML"
Data Analyst,Infosys,Bangalore,119344,"Excel, Tableau"
Data Scientist,Google,Pune,90294,"Python, ML"
Data Analyst,Amazon,Hyderabad,51029,"SQL, Power BI"
Business Analyst,Infosys,Pune,97535,"Python, ML"
ML Engineer,Infosys,Hyderabad,75580,"Excel, Tableau"
Data Scientist,Accenture,Delhi,85951,"Python, SQL"
Business Analyst,Amazon,Pune,66231,"Excel, Tableau"
Business Analyst,Infosys,Mumbai,140138,"Python, ML"
Business Analyst,TCS,Mumbai,118363,"SQL, Power BI"
Data Analyst,Google,Pune,141182,"Python, SQL"
Data Analyst,Infosys,Bangalore,66797,"Python, ML"
Business Analyst,Infosys,Hyderabad,102816,"Python, SQL"
Business Analyst,Accenture,Mumbai,122236,"SQL, Power BI"
Business Analyst,Amazon,Hyderabad,65698,"SQL, Power BI"
Data Analyst,Accenture,Bangalore,115872,"Python, ML"
Data Scientist,Infosys,Delhi,58324,"Python, SQL"
Data Analyst,Amazon,Pune,105164,"Python, SQL"
ML Engineer,Wipro,Bangalore,85636,"Python, SQL"
ML Engineer,Accenture,Delhi,53709,"Python, Excel"
Data Scientist,TCS,Delhi,93661,"Python, ML"
Business Analyst,Amazon,Delhi,62405,"SQL, Power BI"
ML Engineer,Accenture,Bangalore,110274,"Python, SQL"
Data Scientist,Google,Delhi,31943,"SQL, Power BI"
Business Analyst,TCS,Pune,114216,"Python, Excel"
Data Analyst,TCS,Hyderabad,103632,"Python, SQL"
Data Analyst,Wipro,Delhi,92030,"Python, ML"
Business Analyst,Google,Pune,101034,"SQL, Power BI"
Data Analyst,Wipro,Hyderabad,126369,"Excel, Tableau"
Data Analyst,Google,Pune,31066,"Excel, Tableau"
Data Analyst,Amazon,Delhi,60271,"Python, ML"
ML Engineer,Infosys,Delhi,50894,"Excel, Tableau"
ML Engineer,Accenture,Mumbai,41849,"Excel, Tableau"
Business Analyst,Wipro,Mumbai,130986,"SQL, Power BI"
ML Engineer,Wipro,Hyderabad,139753,"Python, SQL"
ML Engineer,Infosys,Pune,39419,"Python, SQL"
Data Scientist,Infosys,Pune,70989,"Python, ML"
Data Analyst,Google,Delhi,135018,"Python, ML"
Data Scientist,Accenture,Bangalore,136376,"Python, Excel"
Business Analyst,Accenture,Pune,50780,"SQL, Power BI"
Business Analyst,Wipro,Hyderabad,123666,"Python, SQL"
ML Engineer,Accenture,Mumbai,36643,"Python, Excel"
Data Analyst,Google,Bangalore,54701,"Python, ML"
Data Scientist,Infosys,Delhi,132668,"SQL, Power BI"
ML Engineer,Wipro,Delhi,117618,"Excel, Tableau"
Data Analyst,Google,Pune,82474,"SQL, Power BI"
ML Engineer,TCS,Mumbai,145173,"Python, ML"
Data Scientist,TCS,Mumbai,136608,"Excel, Tableau"
Business Analyst,Google,Bangalore,61166,"SQL, Power BI"
Business Analyst,Amazon,Pune,84307,"Excel, Tableau"
Data Scientist,Google,Delhi,96206,"Python, ML"
Business Analyst,Wipro,Mumbai,66309,"Python, ML"
Data Analyst,Infosys,Pune,141220,"SQL, Power BI"
Business Analyst,TCS,Mumbai,130666,"SQL, Power BI"
Data Analyst,Accenture,Mumbai,148695,"Python, SQL"
Business Analyst,Google,Mumbai,90622,"SQL, Power BI"
Data Scientist,Amazon,Bangalore,55867,"Excel, Tableau"
ML Engineer,TCS,Bangalore,77300,"Python, SQL"
Data Analyst,TCS,Mumbai,77375,"Python, Excel"
ML Engineer,Amazon,Hyderabad,81798,"Python, SQL"
Business Analyst,TCS,Pune,144945,"SQL, Power BI"
Data Scientist,Wipro,Delhi,107313,"Python, SQL"
Data Analyst,Wipro,Bangalore,131164,"SQL, Power BI"
ML Engineer,Amazon,Bangalore,81311,"Python, ML"
Data Scientist,Amazon,Delhi,120304,"Python, Excel"
Data Analyst,Amazon,Mumbai,96064,"Excel, Tableau"
Data Analyst,TCS,Hyderabad,58394,"Python, ML"
Data Scientist,Google,Pune,133809,"SQL, Power BI"
ML Engineer,TCS,Mumbai,126676,"Excel, Tableau"
Business Analyst,Accenture,Bangalore,66729,"SQL, Power BI"
ML Engineer,TCS,Hyderabad,31136,"SQL, Power BI"
Data Scientist,Amazon,Hyderabad,107366,"Python, ML"
Business Analyst,Accenture,Delhi,148674,"Python, ML"
ML Engineer,Google,Mumbai,120853,"SQL, Power BI"
ML Engineer,Accenture,Pune,54793,"Excel, Tableau"
Data Scientist,Google,Delhi,137954,"Python, ML"
Business Analyst,Wipro,Pune,48515,"Python, Excel"
Business Analyst,Amazon,Delhi,136154,"SQL, Power BI"
Data Scientist,TCS,Bangalore,38441,"Python, SQL"
Data Analyst,TCS,Bangalore,60282,"Excel, Tableau"
Data Analyst,Wipro,Mumbai,86610,"Python, ML"
Data Analyst,TCS,Hyderabad,91649,"Python, SQL"
Data Scientist,Amazon,Hyderabad,47370,"Python, SQL"
Data Analyst,Wipro,Hyderabad,124902,"Excel, Tableau"
Data Analyst,Wipro,Pune,133131,"SQL, Power BI"
ML Engineer,Accenture,Pune,133852,"Python, ML"
Data Analyst,Wipro,Delhi,88573,"Python, Excel"
Data Analyst,Amazon,Delhi,92107,"Python, ML"
ML Engineer,Accenture,Mumbai,36390,"Excel, Tableau"
ML Engineer,TCS,Hyderabad,43822,"Python, Excel"
Business Analyst,Infosys,Hyderabad,51284,"SQL, Power BI"
Business Analyst,Infosys,Pune,144640,"Python, ML"
Data Scientist,Wipro,Mumbai,136150,"Python, Excel"
ML Engineer,Google,Hyderabad,142891,"Excel, Tableau"
ML Engineer,TCS,Delhi,141917,"Python, ML"
Business Analyst,Amazon,Pune,139692,"Python, ML"
Data Analyst,TCS,Hyderabad,105077,"Python, Excel"
Data Analyst,Google,Delhi,60452,"Python, SQL"
Data Scientist,TCS,Delhi,116374,"Python, SQL"
ML Engineer,Amazon,Bangalore,148387,"Excel, Tableau"
Business Analyst,Infosys,Mumbai,56739,"Excel, Tableau"
Data Analyst,Amazon,Bangalore,39745,"Python, Excel"
Business Analyst,Accenture,Mumbai,148946,"Excel, Tableau"
Data Scientist,Google,Pune,67236,"Excel, Tableau"
Business Analyst,Infosys,Hyderabad,42044,"Excel, Tableau"
Business Analyst,Wipro,Bangalore,134181,"Python, ML"
ML Engineer,TCS,Mumbai,45431,"SQL, Power BI"
Business Analyst,Google,Bangalore,107410,"Python, ML"
ML Engineer,Amazon,Hyderabad,140429,"SQL, Power BI"
Data Scientist,Infosys,Bangalore,121124,"SQL, Power BI"
ML Engineer,Accenture,Pune,91210,"SQL, Power BI"
Business Analyst,TCS,Hyderabad,114088,"Python, ML"
Business Analyst,TCS,Delhi,111452,"Python, ML"
Data Scientist,Infosys,Bangalore,88926,"SQL, Power BI"
ML Engineer,Amazon,Hyderabad,130505,"Python, ML"
Data Analyst,Accenture,Bangalore,102824,"SQL, Power BI"
Business Analyst,Accenture,Delhi,78426,"Python, ML"
Data Analyst,Google,Mumbai,143051,"Python, Excel"
Data Scientist,Accenture,Delhi,60280,"SQL, Power BI"
Data Scientist,TCS,Mumbai,49037,"Python, SQL"
Data Scientist,TCS,Hyderabad,126173,"Python, ML"
Data Scientist,Amazon,Pune,43148,"SQL, Power BI"
ML Engineer,Accenture,Bangalore,32068,"Excel, Tableau"
Data Scientist,Accenture,Pune,87227,"SQL, Power BI"
Business Analyst,Google,Pune,106119,"Python, Excel"
Data Scientist,TCS,Bangalore,121452,"Python, SQL"
Business Analyst,Wipro,Hyderabad,88551,"Python, SQL"
Business Analyst,Google,Mumbai,126792,"SQL, Power BI"
ML Engineer,TCS,Hyderabad,120379,"SQL, Power BI"
Data Scientist,Wipro,Delhi,50169,"SQL, Power BI"
Business Analyst,Wipro,Delhi,137499,"Python, SQL"
Business Analyst,TCS,Pune,74522,"Excel, Tableau"
Business Analyst,Infosys,Delhi,138162,"Python, Excel"
Data Analyst,Accenture,Hyderabad,30054,"Excel, Tableau"
Data Analyst,Wipro,Hyderabad,145505,"Excel, Tableau"
ML Engineer,Wipro,Hyderabad,127771,"Python, Excel"
Data Scientist,Google,Hyderabad,98583,"Excel, Tableau"
Business Analyst,TCS,Mumbai,146990,"Python, SQL"
Data Scientist,Google,Bangalore,79166,"Python, SQL"
Business Analyst,Google,Pune,86354,"Python, Excel"
Data Scientist,Infosys,Mumbai,62806,"Python, ML"
Data Analyst,Infosys,Bangalore,142430,"Python, SQL"
Business Analyst,Amazon,Delhi,114637,"Excel, Tableau"
ML Engineer,Wipro,Mumbai,86577,"Python, Excel"
Data Scientist,Amazon,Bangalore,147408,"Python, SQL"
Data Analyst,Amazon,Pune,104176,"Python, ML"
Data Analyst,Google,Pune,119658,"SQL, Power BI"
Business Analyst,TCS,Hyderabad,102083,"Python, Excel"
Business Analyst,Accenture,Mumbai,67323,"SQL, Power BI"
Business Analyst,Wipro,Delhi,106958,"SQL, Power BI"
ML Engineer,Amazon,Bangalore,59605,"Excel, Tableau"
Data Scientist,Wipro,Mumbai,121354,"Excel, Tableau"
Data Analyst,Wipro,Mumbai,102705,"Python, Excel"
Business Analyst,TCS,Hyderabad,119928,"Python, SQL"
Data Analyst,Infosys,Pune,102518,"Python, ML"
ML Engineer,Google,Mumbai,52113,"SQL, Power BI"
Data Analyst,Amazon,Delhi,68889,"SQL, Power BI"
Data Scientist,Google,Pune,68753,"Python, ML"
Data Scientist,Amazon,Bangalore,106459,"Excel, Tableau"
Data Scientist,Infosys,Bangalore,62857,"Python, ML"
Business Analyst,TCS,Delhi,53425,"Excel, Tableau"
Data Analyst,Google,Delhi,88205,"Python, Excel"
Business Analyst,Accenture,Pune,114555,"Excel, Tableau"
Business Analyst,Amazon,Bangalore,97669,"Python, ML"
Data Analyst,Amazon,Pune,147427,"Python, ML"
ML Engineer,Accenture,Mumbai,30623,"Python, Excel"
Data Scientist,Accenture,Hyderabad,145977,"Excel, Tableau"
ML Engineer,TCS,Mumbai,142451,"SQL, Power BI"
Business Analyst,Accenture,Bangalore,130464,"SQL, Power BI"
Data Analyst,Wipro,Mumbai,126758,"Python, Excel"
Business Analyst,TCS,Delhi,46140,"Python, ML"
Data Scientist,TCS,Bangalore,137013,"Python, Excel"
Data Scientist,Amazon,Delhi,56507,"SQL, Power BI"
ML Engineer,Infosys,Hyderabad,71384,"Python, SQL"
ML Engineer,Google,Bangalore,141480,"Excel, Tableau"
Data Scientist,Accenture,Mumbai,100650,"Excel, Tableau"
Business Analyst,Accenture,Delhi,53455,"Python, ML"
Business Analyst,Wipro,Pune,111657,"Python, Excel"
ML Engineer,Wipro,Mumbai,72717,"SQL, Power BI"
ML Engineer,Infosys,Delhi,38626,"Python, SQL"
Data Scientist,Accenture,Mumbai,81221,"Excel, Tableau"
Data Analyst,Wipro,Mumbai,126938,"Excel, Tableau"
Data Analyst,Infosys,Pune,140796,"Excel, Tableau"
Data Analyst,Google,Delhi,71869,"Excel, Tableau"
Data Scientist,Accenture,Pune,145021,"Python, SQL"
ML Engineer,Google,Pune,76587,"Excel, Tableau"
Data Scientist,Amazon,Mumbai,114548,"Python, ML"
ML Engineer,Infosys,Mumbai,77352,"Python, Excel"
ML Engineer,Amazon,Delhi,31208,"Python, Excel"
Data Analyst,Wipro,Pune,136716,"Python, ML"
Data Analyst,Wipro,Bangalore,32220,"Python, Excel"
ML Engineer,Wipro,Mumbai,94930,"Excel, Tableau"
Data Analyst,Amazon,Hyderabad,126399,"SQL, Power BI"
Data Scientist,Accenture,Mumbai,84778,"Python, Excel"
ML Engineer,Google,Pune,132194,"Python, ML"
Data Analyst,TCS,Hyderabad,119940,"Python, SQL"
Data Scientist,Amazon,Delhi,121796,"SQL, Power BI"
ML Engineer,Google,Bangalore,63925,"Python, Excel"
Data Analyst,Accenture,Bangalore,39879,"Python, Excel"
Data Analyst,Google,Pune,47595,"Python, Excel"
Data Analyst,TCS,Pune,51989,"Python, ML"
ML Engineer,Infosys,Bangalore,145710,"Python, Excel"
Data Scientist,Wipro,Bangalore,43025,"SQL, Power BI"
Data Analyst,Amazon,Bangalore,60860,"Excel, Tableau"
Data Analyst,Google,Bangalore,138859,"Python, SQL"
ML Engineer,Google,Pune,46955,"Python, Excel"
Business Analyst,TCS,Bangalore,111033,"Python, SQL"
Data Scientist,Google,Mumbai,39243,"Excel, Tableau"
Data Analyst,Google,Bangalore,115879,"Python, SQL"
Data Analyst,Amazon,Mumbai,120081,"Excel, Tableau"
Data Scientist,Accenture,Delhi,149151,"Excel, Tableau"
ML Engineer,TCS,Hyderabad,132369,"Python, ML"
Business Analyst,Infosys,Delhi,147138,"Excel, Tableau"
Data Analyst,TCS,Mumbai,77293,"SQL, Power BI"
Data Analyst,Wipro,Delhi,124794,"Excel, Tableau"
Data Scientist,Wipro,Hyderabad,136993,"Python, SQL"
Data Analyst,Amazon,Bangalore,82381,"Python, ML"
Data Analyst,Wipro,Hyderabad,75290,"Python, SQL"
Business Analyst,Wipro,Pune,143769,"Python, Excel"
Data Analyst,Wipro,Hyderabad,41137,"Excel, Tableau"
Business Analyst,Google,Hyderabad,91307,"Python, SQL"
Business Analyst,Infosys,Pune,98021,"Python, SQL"
ML Engineer,Amazon,Mumbai,118018,"SQL, Power BI"
Data Analyst,Accenture,Bangalore,73683,"Excel, Tableau"
Data Scientist,Accenture,Pune,70505,"Python, SQL"
Business Analyst,Wipro,Delhi,125021,"SQL, Power BI"
ML Engineer,Amazon,Pune,76757,"Python, Excel"
Data Scientist,Accenture,Bangalore,118491,"Python, SQL"
Data Analyst,Infosys,Pune,147209,"Python, Excel"
ML Engineer,Infosys,Delhi,70815,"Python, ML"
Data Analyst,Amazon,Pune,60932,"Excel, Tableau"
Data Scientist,Google,Bangalore,116064,"Excel, Tableau"
Data Scientist,Accenture,Mumbai,119555,"Python, Excel"
Data Analyst,Wipro,Bangalore,50182,"SQL, Power BI"
Data Scientist,Accenture,Pune,73724,"SQL, Power BI"
Data Analyst,Google,Hyderabad,141550,"Python, ML"
Business Analyst,Google,Hyderabad,83165,"Python, SQL"
Data Scientist,Amazon,Pune,142210,"SQL, Power BI"
Data Scientist,Amazon,Hyderabad,141161,"Python, Excel"
Business Analyst,Google,Delhi,75305,"SQL, Power BI"
ML Engineer,TCS,Bangalore,142299,"Excel, Tableau"
ML Engineer,Infosys,Bangalore,89688,"Excel, Tableau"
Data Scientist,Amazon,Hyderabad,120582,"Python, SQL"
Business Analyst,Amazon,Delhi,101372,"SQL, Power BI"
Data Scientist,Accenture,Bangalore,43960,"Python, Excel"
Data Scientist,Amazon,Delhi,50923,"Python, ML"
Data Analyst,Infosys,Mumbai,102766,"Python, SQL"
Data Scientist,Infosys,Bangalore,101984,"Python, ML"
Business Analyst,Google,Hyderabad,123958,"Excel, Tableau"
Business Analyst,Infosys,Pune,146117,"SQL, Power BI"
Business Analyst,Amazon,Hyderabad,71508,"Excel, Tableau"
Data Scientist,Google,Mumbai,50368,"Excel, Tableau"
ML Engineer,Infosys,Mumbai,97638,"Python, Excel"
Data Scientist,Wipro,Hyderabad,55416,"Python, Excel"
ML Engineer,Amazon,Delhi,93501,"Excel, Tableau"
Business Analyst,Wipro,Hyderabad,33393,"SQL, Power BI"
ML Engineer,TCS,Bangalore,93240,"Python, SQL"
Data Analyst,Google,Pune,108902,"Python, Excel"
Data Analyst,Google,Mumbai,93926,"Python, Excel"
Data Scientist,Amazon,Pune,76751,"Python, SQL"
ML Engineer,TCS,Bangalore,146464,"Python, ML"
ML Engineer,Google,Mumbai,118831,"Python, SQL"
Business Analyst,TCS,Bangalore,52429,"Python, SQL"
Data Scientist,Accenture,Delhi,55325,"Excel, Tableau"
Business Analyst,Google,Pune,138194,"Excel, Tableau"
Business Analyst,Amazon,Hyderabad,42914,"Python, SQL"
Data Analyst,Accenture,Bangalore,95128,"SQL, Power BI"
Data Scientist,Wipro,Hyderabad,98974,"Python, Excel"
Business Analyst,Accenture,Pune,82804,"SQL, Power BI"
Data Scientist,TCS,Bangalore,59996,"Python, SQL"
Business Analyst,Google,Pune,89766,"SQL, Power BI"
Data Scientist,Accenture,Hyderabad,47378,"Excel, Tableau"
Data Analyst,TCS,Hyderabad,110686,"Python, Excel"
ML Engineer,Wipro,Bangalore,105044,"Python, Excel"
ML Engineer,Accenture,Bangalore,56291,"Python, Excel"
Data Scientist,Infosys,Mumbai,36277,"SQL, Power BI"
Data Scientist,Google,Bangalore,62421,"Excel, Tableau"
Data Scientist,TCS,Mumbai,73333,"SQL, Power BI"
ML Engineer,Infosys,Mumbai,89663,"Excel, Tableau"
ML Engineer,Infosys,Pune,93529,"Python, Excel"
Data Scientist,Google,Hyderabad,51743,"Python, Excel"
ML Engineer,Amazon,Mumbai,68714,"Python, ML"
Business Analyst,Accenture,Delhi,49115,"Python, SQL"
ML Engineer,Accenture,Delhi,86726,"Python, SQL"
Data Analyst,Wipro,Pune,103514,"Python, Excel"
Data Scientist,Amazon,Delhi,114490,"Excel, Tableau"
Data Scientist,Accenture,Bangalore,51809,"Excel, Tableau"
Data Scientist,Google,Delhi,32720,"Python, SQL"
Business Analyst,Wipro,Bangalore,66481,"Python, Excel"
Business Analyst,Google,Delhi,53394,"Excel, Tableau"
ML Engineer,Accenture,Delhi,110478,"Excel, Tableau"
Data Analyst,Wipro,Mumbai,139979,"Python, ML"
Data Analyst,Amazon,Hyderabad,102854,"Python, SQL"
Business Analyst,Google,Pune,41900,"Python, ML"
Data Scientist,Google,Mumbai,37507,"SQL, Power BI"
Business Analyst,Infosys,Hyderabad,145849,"SQL, Power BI"
ML Engineer,Accenture,Delhi,108030,"Excel, Tableau"
ML Engineer,TCS,Mumbai,41770,"Python, SQL"
Data Analyst,Wipro,Mumbai,53434,"Python, Excel"
Business Analyst,Wipro,Delhi,125488,"Python, ML"
Business Analyst,TCS,Mumbai,122646,"Excel, Tableau"
ML Engineer,Accenture,Delhi,84214,"Python, ML"
Data Scientist,Wipro,Delhi,103975,"Excel, Tableau"
Business Analyst,TCS,Bangalore,117807,"Python, SQL"
ML Engineer,TCS,Mumbai,94131,"Python, ML"
Data Analyst,Amazon,Delhi,73243,"Excel, Tableau"
Data Scientist,Infosys,Delhi,97640,"Python, Excel"
ML Engineer,Infosys,Hyderabad,43862,"Excel, Tableau"
Data Scientist,Wipro,Bangalore,50619,"Python, SQL"
ML Engineer,Accenture,Bangalore,78413,"Excel, Tableau"
Business Analyst,Infosys,Pune,34579,"Python, SQL"
Data Scientist,Accenture,Mumbai,111886,"Python, SQL"
ML Engineer,TCS,Mumbai,88704,"Excel, Tableau"
Data Analyst,Wipro,Hyderabad,109116,"Python, SQL"
Business Analyst,Google,Hyderabad,42050,"Excel, Tableau"
Data Analyst,Wipro,Hyderabad,129190,"SQL, Power BI"
Business Analyst,Wipro,Hyderabad,112679,"Excel, Tableau"
Data Scientist,Amazon,Pune,109854,"Excel, Tableau"
Data Analyst,Accenture,Bangalore,104150,"Python, Excel"
Business Analyst,TCS,Mumbai,81433,"Python, Excel"
Business Analyst,Infosys,Delhi,116163,"Python, Excel"
Data Scientist,Infosys,Pune,49039,"Excel, Tableau"
Business Analyst,Amazon,Hyderabad,123560,"Python, SQL"
Data Analyst,Google,Delhi,125229,"Python, ML"
Data Scientist,TCS,Pune,50157,"Excel, Tableau"
ML Engineer,TCS,Hyderabad,134967,"Python, SQL"
ML Engineer,Google,Mumbai,84368,"Python, SQL"
Business Analyst,TCS,Delhi,38766,"Excel, Tableau"
Business Analyst,Accenture,Bangalore,116932,"Python, Excel"
Business Analyst,Amazon,Delhi,75028,"Python, SQL"
Data Analyst,Accenture,Bangalore,94260,"Python, ML"
ML Engineer,Accenture,Hyderabad,115567,"SQL, Power BI"
ML Engineer,Accenture,Pune,107065,"Python, Excel"
Data Analyst,Amazon,Pune,70522,"Python, SQL"
Data Analyst,Accenture,Bangalore,67186,"SQL, Power BI"
Business Analyst,TCS,Pune,132086,"Python, SQL"
Data Analyst,Wipro,Hyderabad,140376,"Python, SQL"
Business Analyst,TCS,Bangalore,36625,"Excel, Tableau"
ML Engineer,Amazon,Hyderabad,71949,"Excel, Tableau"
Data Analyst,Amazon,Mumbai,69406,"SQL, Power BI"
Data Scientist,Wipro,Mumbai,107728,"Python, Excel"
Data Scientist,Accenture,Hyderabad,129557,"Python, SQL"
ML Engineer,Amazon,Delhi,106423,"Python, SQL"
Business Analyst,Accenture,Mumbai,122370,"SQL, Power BI"
ML Engineer,Amazon,Mumbai,57121,"Python, ML"
Business Analyst,Wipro,Mumbai,65794,"SQL, Power BI"
ML Engineer,TCS,Bangalore,118781,"Python, ML"
ML Engineer,TCS,Pune,59456,"Python, Excel"
Data Scientist,Infosys,Pune,107156,"SQL, Power BI"
Data Analyst,Infosys,Pune,80228,"Python, Excel"
ML Engineer,TCS,Delhi,137933,"Excel, Tableau"
Data Analyst,Amazon,Bangalore,52531,"Excel, Tableau"
Data Scientist,TCS,Hyderabad,122091,"Python, SQL"
ML Engineer,TCS,Pune,60530,"SQL, Power BI"
Data Scientist,Infosys,Bangalore,43255,"Python, SQL"
Business Analyst,Amazon,Pune,78679,"Python, ML"
Business Analyst,Infosys,Mumbai,104083,"Python, SQL"
Business Analyst,TCS,Mumbai,70614,"Python, ML"
Data Scientist,Accenture,Bangalore,104765,"Python, ML"
Data Scientist,Infosys,Hyderabad,67833,"Excel, Tableau"
Business Analyst,Accenture,Bangalore,130684,"Excel, Tableau"
ML Engineer,Amazon,Pune,124352,"Python, ML"
Data Scientist,Infosys,Delhi,34467,"Python, SQL"
Data Scientist,Wipro,Delhi,105508,"Python, SQL"
Business Analyst,Wipro,Delhi,105231,"Python, ML"
Data Analyst,Amazon,Hyderabad,90054,"Python, Excel"
Data Analyst,Google,Hyderabad,78346,"Python, Excel"
Data Scientist,Infosys,Hyderabad,131155,"Python, Excel"
ML Engineer,Amazon,Delhi,145704,"Excel, Tableau"
Data Analyst,Wipro,Hyderabad,105014,"Python, Excel"
Business Analyst,Google,Mumbai,137470,"Excel, Tableau"
Data Analyst,Wipro,Delhi,41817,"Excel, Tableau"
ML Engineer,Wipro,Bangalore,113676,"Excel, Tableau"
Business Analyst,Accenture,Hyderabad,56680,"Python, Excel"
Business Analyst,Wipro,Pune,126306,"Excel, Tableau"
Business Analyst,Wipro,Pune,143659,"Python, ML"
Business Analyst,TCS,Mumbai,147851,"Python, Excel"
Data Scientist,Wipro,Pune,134607,"Python, SQL"
ML Engineer,Amazon,Pune,149109,"SQL, Power BI"
ML Engineer,Wipro,Bangalore,69437,"Python, ML"
ML Engineer,TCS,Mumbai,68628,"SQL, Power BI"
ML Engineer,TCS,Delhi,93119,"SQL, Power BI"
ML Engineer,Google,Delhi,64755,"Python, ML"
Business Analyst,Amazon,Pune,134793,"Python, SQL"
ML Engineer,Amazon,Mumbai,110080,"Python, SQL"
ML Engineer,Infosys,Mumbai,32809,"Python, Excel"
Business Analyst,Infosys,Mumbai,99408,"Python, SQL"
Business Analyst,TCS,Delhi,144272,"SQL, Power BI"
Data Analyst,Accenture,Hyderabad,143787,"Python, SQL"
ML Engineer,Accenture,Hyderabad,109330,"Excel, Tableau"
Business Analyst,Accenture,Mumbai,66044,"Python, ML"
Data Analyst,Accenture,Pune,115748,"Python, Excel"
Data Scientist,Amazon,Pune,75286,"Python, ML"
Business Analyst,Infosys,Hyderabad,52554,"Python, Excel"
Business Analyst,TCS,Hyderabad,46618,"SQL, Power BI"
Business Analyst,Infosys,Pune,67936,"Python, ML"
Data Scientist,TCS,Pune,139280,"Python, Excel"
Business Analyst,Wipro,Hyderabad,102331,"SQL, Power BI"
Data Scientist,Infosys,Hyderabad,95658,"Excel, Tableau"
ML Engineer,Accenture,Delhi,128824,"Excel, Tableau"
Business Analyst,Wipro,Mumbai,146517,"SQL, Power BI"
ML Engineer,TCS,Delhi,140506,"Excel, Tableau"
Business Analyst,Amazon,Pune,56895,"SQL, Power BI"
Data Analyst,Amazon,Mumbai,130332,"Python, ML"
Data Analyst,Wipro,Mumbai,134826,"Python, SQL"
ML Engineer,Wipro,Bangalore,62276,"Python, SQL"
